8131
Address, ETHER
('0xaB4Fc78D4CFbD20C27878FFca42ee048D1B87C2E', Decimal('2.27478632478632478'))
('0xa02850158e87BF0f70a8ee90Dd2A00D75d2990B5', Decimal('2.272338197'))
('0x5Fb71e28032549a7c27dBD21a1b118844805671B', Decimal('2.265105844'))
('0x71e3F9367B1acA3cE8C2944d88f480dFCB2e39b5', Decimal('2.261201584'))
('0x73C3D7dffA78B59c7FF55A4c0b66CE869bdDF83A', Decimal('2.259451341'))
('0x326fAC7C390562425B38A124a5071e93A704D4A7', Decimal('2.249959778'))
('0xfcf5b9f8BC0df129Ca7D54b294cAD81B33F6aC66', Decimal('2.247054483'))
('0x1E06ac77f08d0049c6fbf2bc1985e143BCFA94F8', Decimal('2.244600348'))
('0x4544dd73616fa8e263C81e499015290015aad93f', Decimal('2.243041252'))
('0xf59A9b59260067bd3941bBA016BA3d3e0181593b', Decimal('2.2420310907411503'))
('0x76E65650c62743354E02dBFd45983783278657F9', Decimal('2.23590181'))
('0x7a63B5430CA011E684AFCFD4Bc34E7cCc762FEF6', Decimal('2.231112587'))
('0x467133209b9029898F93195553c077a4C568C35f', Decimal('2.229344648'))
('0xCF135e8CaE8bE3812b73ce21E0385A443956D623', Decimal('2.226140342'))
('0xB6B24057385d27D95eAaf7d207b6cbc5F11EB20C', Decimal('2.225952675'))
('0xb89F48a10b411EBfc5E62c0D56DA57ff448b0e25', Decimal('2.221033199'))
('0x11EF53E126a5ac20EC69f06694c7f454eA9d8d40', Decimal('2.218696497'))
('0xAa980E582FE68EE682c9aBeAC9E9a3FBd9F74f71', Decimal('2.213400792'))
('0xeE452B77aFd0f8180FBB02ef96912D50Eb1Ed391', Decimal('2.2'))
('0x3DD7d09363E1358DC06EE13469e3896e7e9DF3D8', Decimal('2.196761609'))
('0xFec42CB1bd40e912a1e9C6349b0e5a8E5dbDAEc1', Decimal('2.195473698'))
('0x37F3AbE1E276d325593e2FCaC58dca0362307303', Decimal('2.191893981'))
('0x95672455195EF4F1f35287fB1766da7f47f52c8d', Decimal('2.18067043'))
('0x820386A9C5f5f0c9f47FB2743AC3609721607a86', Decimal('2.174403002'))
('0x4de0ACbeE7c7fFdABFc902a14a769218214C1473', Decimal('2.172860077206601724'))
('0x04B4E30Bb22405449ef1ef237dDc4680CA9aB862', Decimal('2.172279685'))
('0x8D017E597276bD1348dCBAff798c5f11e715fB36', Decimal('2.169409502'))
('0x4a5d061c001e0C84e2F3aD7E32FDCD2d81e2688A', Decimal('2.167351188'))
('0xa7dd24D6035767E62309eF0f52094539C22a4EF6', Decimal('2.166640492'))
('0x2E59696EEEFe4E43ee758930c2E1fa0038D4BcbA', Decimal('2.16626787'))
('0xb041Db1C02272c13a420a8Ba67BA499c0f330256', Decimal('2.165983345'))
('0x6fF24A7d74CeE5224F8AA68986eC23E3c782fe66', Decimal('2.16050149'))
('0xd58EDf7D7637c2A7e376A9869D1BD02a84C56EA4', Decimal('2.148737715'))
('0x3Aae6CD11ea6D0a1537E7d76d8B3a55588530D5E', Decimal('2.147319295'))
('0xCA64f66272D42262F4702fB57eFf3E020e9efB40', Decimal('2.140581082'))
('0x327A177A5d22A5AD3EDCB2E97E6291A8180bC976', Decimal('2.136287229'))
('0x494416920b91FACB68fBc4117DF191847B76331D', Decimal('2.134393773'))
('0x6A5910c06Ca3943dfcEE911E15a622184DE1d471', Decimal('2.125360467'))
('0x6d7F5f4997F098D33dc6B809Edf33621eBD5A8fA', Decimal('2.1077869'))
('0xb085B0Cb5E9A5a2E3a3293A09710F9AE17aC6243', Decimal('2.1'))
('0x56c50fb8E0E8489386383fdC89d80f7286d695E1', Decimal('2.1'))
('0x3d820d18368D6D01bf0dCD215Be94644D99509E2', Decimal('2.097700326'))
('0xf17aA59025762035c38ee21D5AfA37Ac12d372EA', Decimal('2.09607806'))
('0x822877b9007b2AC5E7F7AA41c2c01B4E6bA6C60A', Decimal('2.09197322'))
('0xa9855159B5320a09a438ED40ef1F402cB738BbE2', Decimal('2.089451441'))
('0xC4db73958Ab75588046D46b6770fDD7BB410FDF8', Decimal('2.08827262372548713'))
('0x66582cF40EB0Fc1aE256734412f916080558BE90', Decimal('2.080422133'))
('0x9f00C762d0C5555c45F2D2c6DDAdE88D4a1dF43d', Decimal('2.077474134'))
('0x008c26f3a2Ca8bdC11e5891e0278c9436B6F5d1E', Decimal('2.075403741'))
('0x29f198a1A20FfCfc4D77dD5BF7E4E5DdE73fFC83', Decimal('2.071669229'))
('0xe0Fa5d1fdD9a4Cd3395eE2319E1FDE79DADDB5C6', Decimal('2.071029716389827432'))
('0xe25D68928a0a8Fd65b67dB0f0832479Bf0a96987', Decimal('2.070525106'))
('0x9C6BD7eC498c7F3B8885419f3EAf2144870eFBbD', Decimal('2.066850709'))
('0x767D699a2979C1658B141B6b6D4EA160Be577175', Decimal('2.058977906'))
('0xfDA040B8Ec0124BBe3dA9A61c774cc4d4Aada840', Decimal('2.056005364'))
('0xb79BB1bEC58507c3a683bd8cCEE243c9Bb055851', Decimal('2.054595883'))
('0xfE8f06128E5C59c3442fea0f91d9e20Df43998E3', Decimal('2.051017815'))
('0x9319153f24814a81D920c60CBee9B5f2F275Fac0', Decimal('2.047884862'))
('0x42111124CDe1bBC0EBa30E23E11a2f504524c805', Decimal('2.045730793'))
('0xE86043Ac74c6493733f7c45Ce8B02254190E92a2', Decimal('2.045172751'))
('0xFD8123727B385A34bB0b63a7c7655768D12F015A', Decimal('2.039736797'))
('0xD55264F81F59504285167536732c77cbcd9ed4e3', Decimal('2.037233621'))
('0xD441F57CeA492E13390Fb2c8e01cf3Dd1461Ce50', Decimal('2.033925712'))
('0x79Bb4C90e5CAC3003c7b61465763f4D149af0Db7', Decimal('2.022442399'))
('0x31f42E3bEff9A4FAA59e82bF1ceE549112FfB14A', Decimal('2.022083935'))
('0x574a05985D6F5C6802e038c61e2B9CD57ac888aD', Decimal('2.017812569'))
('0x5b9d0d36ba866cb73D610A1a2B6Ce950Ae07B115', Decimal('2.016708524'))
('0x7058c7431deA60B1aeB12673B48DF2b22E352342', Decimal('2.015450041'))
('0x45de6a3ED62137403E7515167caF5fEB4C6E5b5A', Decimal('2.013211892'))
('0x7746FBE626749f7920190f6eBDFEAbBF4ce7E130', Decimal('2.011112945'))
('0x591365a54325da8D1c6191EA6daa0033fef5E064', Decimal('2.01'))
('0x8A44f1789d9C4A261187d5605cbfF44e6C9B99B1', Decimal('2.007144303'))
('0x5Cfd9Ff2BB7fcd4E6C487da2F09D2DEdB8Afa5a7', Decimal('2.006327217'))
('0x8c509fE3969E356a15a5fcB6b03701F116C40C85', Decimal('2.005924125'))
('0x8541D43bf8905AdBdc632eD22c5fD2f63492BC85', Decimal('2.002900002'))
('0x887F30409d8F25eA86abd7f358110885444b9237', Decimal('2.0022036474164132'))
('0xd29472547133804eED1b3b7306D5b82232903473', Decimal('2'))
('0x47ccd49f7728bbfb1Db6de88A22E85cB57838a6B', Decimal('2'))
('0xd7Db2165ffcAd25C2C053461bbE83CaAf2C82441', Decimal('2'))
('0x49436FD4487299150a32D9E2d8159DB159a7Fc8C', Decimal('2'))
('0x16c49b7B0221B507f8cA0DFDd5dA1CfD49C17A9D', Decimal('2'))
('0x2e5D88a4Fd6e1E8BC01d6331374Fa0663a5D411F', Decimal('2'))
('0x91A5dD92735490639657640010e44B8f64DDDF2c', Decimal('2'))
('0x1156303b056a3C07172e6D6688f5DFC175de3eB7', Decimal('2'))
('0x34EC288D5e67354828CEe40c5a28e33E61Ac7052', Decimal('2'))
('0x8c010410eFDAD6Bfc89F80740c4b6C2b99c910f7', Decimal('2'))
('0x0033016BfF31789A942C88908BFCA1909755Ca45', Decimal('2'))
('0xFfFBF91087a1873fE34Aa72B35453f3d98132581', Decimal('2'))
('0x76761019e278dE38EAf7b9dC7a8e48a975AC1186', Decimal('2'))
('0x8b88EF927BBF00857fD5B7F2f23e8dD5A71ad5f7', Decimal('2'))
('0xb5866b8Fc58c89FC6eB89178B3695d3D3afcDA6f', Decimal('2'))
('0x45A25161F56868d8706b449F72eC3D2F838E57E8', Decimal('1.999954473'))
('0x4ec4838937D01d07D1E25ecd2123E1325fDd9567', Decimal('1.9994'))
('0x24c5408cC0DA783B0790bb70D652921128bED384', Decimal('1.9994'))
('0x95942A294008fA02B97549670690fC28f7797eFF', Decimal('1.9994'))
('0x1eEc4763e8D5B2243ae4a91c1C4336cC496EC2eA', Decimal('1.999118000000000338'))
('0x52Df5f4746Ae24009d95686360d819883aa62431', Decimal('1.998'))
('0xdA862C7E9baF7234e3Ad9bBFca1d3c143Bc5116F', Decimal('1.998'))
('0xbDaB8245883F417724c1e95a623DFde3aF543543', Decimal('1.997226931'))
('0x2a993Adad93aBF217b94663690075d39db058270', Decimal('1.997101098'))
('0xC886D049D17a9caF5817C308E90f70D966f43b40', Decimal('1.99685'))
('0xe1890A01Fbfa072C33032B5B6dcaB8aba511522D', Decimal('1.978812239'))
('0xa4120E0F5709640D8f1291BD7d7329b8801ae7c8', Decimal('1.978651337'))
('0xE5e3a28545D60AA19a5989B927F6DDbB593648b0', Decimal('1.976111885743664'))
('0xA6eb81E0ABB6694177E238a9a6211244BAfCA3F9', Decimal('1.974586967'))
('0x371DB45176eF7B45562F634448347E6261F039f4', Decimal('1.97'))
('0xaBEaFd9A1Fde908b4fE9e0A0D2A391e0779e482C', Decimal('1.97'))
('0xC924Fc342B0d7B5c669485E3D5CB523D2db66234', Decimal('1.97'))
('0x1f33520C0Ef7C0A3E1D2Ffd0F6Fb25d8E15D4742', Decimal('1.96743998'))
('0x7069C44FDF8079F85bfBd89c6C1ec7062aE45FFf', Decimal('1.961951291'))
('0xA418aF3289Cd20E819D3DaeaE5dCDe4a42210c11', Decimal('1.960800304'))
('0xBb2814b01143944d8ab03Cfb53FEE45226E01b8f', Decimal('1.960700168'))
('0x158dF81075bBD87aDF5B0f282410419979E70E65', Decimal('1.960401352'))
('0x3b872b155B90D22064D6df8F8AEC33222a4DC323', Decimal('1.938651337'))
('0xA593B533931BB8bb36Db6be9b257dD0fD55d0436', Decimal('1.927587238'))
('0x8d51344c07828169A0E1f75ba3A91c126D33143b', Decimal('1.919761500199486396'))
('0x34171654A39A88804d3c91F353f22497caa4f8da', Decimal('1.911445412'))
('0x9B7c67973F6990D217E163217c2eAE568FaF5Df8', Decimal('1.911101321502534'))
('0x84aB5D8dD8f0ce8ADFfdAA112959Dd6075Af462B', Decimal('1.89993264'))
('0xb8DA37a325B37C72878F97fE83FaE3e9E5C19d8d', Decimal('1.897681342'))
('0x23a5775d040063414B9e80e82C6F9C731bF9aBe9', Decimal('1.895151307'))
('0xd3ea2ab7D870c22645Fbf1Ba96C9417e54E4c5bF', Decimal('1.879593846'))
('0xe6f3892fF396aC2CDdCaA4916BFBf5F31413f35F', Decimal('1.879201296'))
('0xe5b7099b5EBD6dE08ee4d928c8715c9De240942F', Decimal('1.864664275'))
('0x57993Ef5F04381D22B688C0E07D20f82f50D2d98', Decimal('1.861950391'))
('0xd0715864EBcD762C212a4b8fAB2D5d22364ddfFF', Decimal('1.847947683'))
('0x5b216d2C4C55F34914933B4FaF7ef9D6463E48b5', Decimal('1.837951171'))
('0xC4369C11a27827D641B155c6968cF55dDd44fBE8', Decimal('1.825350283'))
('0x2a0ff176E1891f66AE8193EA49C8931a5428f616', Decimal('1.823215357'))
('0xDfAa262e26BB49836063a0Bca3DE15A5D7f16a5e', Decimal('1.823169922'))
('0x7D483101312E727Ca95dCd03217401E3364dDbc1', Decimal('1.822651257'))
('0x71707c7424A3b080f3b2F55041D44BBB05572b5B', Decimal('1.816158604'))
('0x3accDA1D509204Cf761D9bcaBca8e24aAD89039B', Decimal('1.812450281'))
('0x3631CBFA03BaaC9a079d1533F598c12D9A510f82', Decimal('1.808184865'))
('0xE9BDCDF79D2bfD0E22Ca8e3617E765C925F90c00', Decimal('1.8'))
('0x0C625D9842261852352BaDdaa54AD71fbe2D3883', Decimal('1.8'))
('0xf3164357780735737C8F8bC5318f96a60798a0b4', Decimal('1.8'))
('0x8269792fC670121781d2785e5bC59d2C5D385DC0', Decimal('1.8'))
('0x8e128a5f945B80A180e46C44cb9C0ce962b48B2a', Decimal('1.793950933'))
('0x9aAe1b26F9A3cc7046e9d5f5ee648d15e1238887', Decimal('1.786650277'))
('0xDe42F514869714f911Fb61F9A07f6149Fcb3C52c', Decimal('1.77626'))
('0x75C691E3f54D60D92Fe63B9E9998694dab79F63C', Decimal('1.773750275'))
('0x09a22472cbc92Ad4c27d2035FdAf024365EA7C40', Decimal('1.76717243'))
('0xE8031509ca98D139cf323A8d322bBd63578fD898', Decimal('1.743534917'))
('0xbbAF3af76602fB0121ECB652701Ad08f430C1Cdc', Decimal('1.719540934'))
('0x6472859dD2ad278bF6990576d4eD3F1c4524861b', Decimal('1.7189439788950963'))
('0x0c23A194c5E2116189abdb2eD1E63cD9cF0347AF', Decimal('1.710067115'))
('0x0F7Bf0d700FAf1172d2CF4f4Be5f8309F7218c5b', Decimal('1.7080546364569298'))
('0x95d191095b58a0dC023FF85e04ca7c2B04f0A0B2', Decimal('1.7029823'))
('0xbF7F9554Db07135C9BA5Ee4F307a46946023b5db', Decimal('1.691678617'))
('0x05A6c541493A15c48D04BC45F28fa8e9e48058EF', Decimal('1.688351639'))
('0xB8389962229d7B9fFB2C28BC89b3E699b75251B1', Decimal('1.658169633'))
('0xcf8B5F7Ee922b6FbED720D7BD543c60549Ab4114', Decimal('1.65708777'))
('0xa06ae2612BEEA537cB082dA077E7B6Cf7540BE85', Decimal('1.650050269'))
('0x9793471C9Dda35e03f932024ece7A092DAA68940', Decimal('1.648977002'))
('0x3739Af85b1dcBeeDaCA3b68dd6EC200De9C5CAaa', Decimal('1.642851133'))
('0xc393659c2918a64CDfb44d463dE9c747Aa4Ce3f7', Decimal('1.6414016839715'))
('0x79635b3A58D2D7b3d064681A718A8044954C4c75', Decimal('1.638903429'))
('0xe90e7baB2dA9De357d375A7717e4dEEaAA41BA4a', Decimal('1.627877586'))
('0x98811b4B071FaFB018c765584Be23629098980CB', Decimal('1.62400112'))
('0x10a8AE03850E53E133f442AB5763C96Be7386736', Decimal('1.622393502'))
('0xb3872E069BaCc990401117947c6a5A6e2bD0197E', Decimal('1.618950251'))
('0x9a3B06257088Ef8C17410A8F2D63392EDb9b55cE', Decimal('1.612477403'))
('0x8Bd2e07F62a806000cc9609092dDbF415f7C57b7', Decimal('1.609543385'))
('0x506496C09fd1441DB9460caA3CDD4402Deb951cB', Decimal('1.6085790884718497'))
('0x1d5e2e9eF9e18d7f1929bB3ee6d56f11Fa9653f6', Decimal('1.607224259'))
('0xc946adc9308De7FFbA0355E05CB44d74Eb5f0806', Decimal('1.599351103'))
('0x8aEE8c4B1752b274a9a1F3b09686cAB099a4131b', Decimal('1.598537742'))
('0x5e33D1cBf44B4646865c759BD79717F6c76850A4', Decimal('1.586105229'))
('0xfAF0d2Ab0Ef648d0a7E2f6A65F1aAdbC263bf6Fe', Decimal('1.58474'))
('0xa45d438a935b920DBe6654F47ADbA8680e4656E6', Decimal('1.583688852'))
('0x419a87BB53B8b74c220ad7619A0910e2Aa120a44', Decimal('1.578661581'))
('0xF641B505E8e0e74515607f50C344482EDf0A3E04', Decimal('1.57337518'))
('0x0C803d9203697C4E6Ff5A059b77e64C8060CEf6d', Decimal('1.573212869'))
('0xb71c3057bc099Fa6EF6d9b3518394bc95A6f7049', Decimal('1.566347283'))
('0x6563339cFCb69b704c679B09EdDaaA8D81f7d3dc', Decimal('1.555695955'))
('0xBb9Ee54f10D48Fb41f99d2aeF7267B1aeb65B005', Decimal('1.554450241'))
('0xaa012421EdA86A1871cC2CFa6cF35FD3c81c8125', Decimal('1.553008799'))
('0x6E1Dc9e2F633b359f368420620191C97C94E5dFc', Decimal('1.54800024'))
('0x36a5fAE5f382187966Dd2F119FFF03531022132E', Decimal('1.542400612'))
('0x349fDfF9111AB0b9FaBF76BBEB73692Ad23f4331', Decimal('1.541550239'))
('0xc1Fd44Eea6e5f7a4290D97541D7Af2A20eF10fb0', Decimal('1.541550239'))
('0x197c148A1A7d243EC5EaEAB6D30b06908e6DEFBB', Decimal('1.537859722'))
('0x3aDea8Ec7289B882f8FA7f5CB9825B6e6f2553Db', Decimal('1.5295424'))
('0xF658B7FbC72a551022EF96D833972902D6d55449', Decimal('1.52320935'))
('0x8178A4bA44678EbE2358377fb993952DfD0D5489', Decimal('1.521200756'))
('0xE0fb4AF74e1C960652A64F6f41fe497BAD57fb73', Decimal('1.506751015'))
('0x84CF746c71962CD09F8eE0382799a7643A781561', Decimal('1.5'))
('0x0D0E234F3c2A0C34752a1DD0829fd3099E9c5731', Decimal('1.5'))
('0xFe4374A76Ba38BcbdB66B5679d64cb5B7B9DF5e8', Decimal('1.5'))
('0x2Bc01AB9980aFD870C1a0f9D72eb9747D8B34698', Decimal('1.5'))
('0x140242e4E4E49A324d3736544258B6C8D5BA5431', Decimal('1.5'))
('0x3E9385dC337EA3f90448ADF05bB45B2DFc40064c', Decimal('1.4994'))
('0x0bdC4F12fB57d3acA9C3cF72B7AA2789A20d27f2', Decimal('1.492608908'))
('0xe7a6c70085deD5C4aF5d05ac6E564856D928A331', Decimal('1.492076728'))
('0x1c9491f085433963385F4272Dc9F33835972DA83', Decimal('1.486633708'))
('0x37131950d505808F88025d9B642Dd27E65ad7062', Decimal('1.484801024'))
('0x29666b9FDF07283e432DB85C48CF011f574B7F2c', Decimal('1.48350023'))
('0xc724D00F9Af9853BD0DAc6AD4842277C9518C123', Decimal('1.46326624847637301'))
('0xd968a301392da740dA3F756F1e14f0E4a2B8F58A', Decimal('1.451451001'))
('0x33b6b42Ca6cdDe281dCd07fB8C47F11C3998A10F', Decimal('1.448250985'))
('0x2742cCD147FDfd5ecCec4207AAf1FC4e96d2E8A0', Decimal('1.438929636'))
('0x6a71a4380363C5456B074A9b22a31c1d55d34E4D', Decimal('1.431900222'))
('0x04a8f132064F955Cb7808628c81e1a69917Af1AF', Decimal('1.428637406'))
('0x82e3A49430BA2F66c0a288f6E20d647d9cE03175', Decimal('1.42729024'))
('0x46984D466804AAD11770e0f290A83bfd5237dBD4', Decimal('1.420215957'))
('0xCbB567C4c63523F49D40cfBA299cC56ef6082Aab', Decimal('1.41548825'))
('0xAb9B5EcF74fC97a9481DB2c0B5431D511188D9D3', Decimal('1.414698018'))
('0xFb2b41De698c76aeC2cD6FB014C1503F6b8427A3', Decimal('1.408840653'))
('0x62dC7A92d43D94cD1A24Bd3690beD11349d6491A', Decimal('1.399250965'))
('0x0cc5471B4ae94d9da3a91509f684Fc4b1d75D033', Decimal('1.390112494'))
('0x731b65610980E43BFe1CEA132052c2Eb5A72b8f5', Decimal('1.387314296'))
('0x0181F9cE8364A314aF215bBD83A6325C89cB6FdE', Decimal('1.383300954'))
('0x9BEb796eCbA825977C886cD18250Cae407956FC7', Decimal('1.380300214'))
('0x0f03848F2520ddD36ac583F82924400b3652797f', Decimal('1.374635623'))
('0xb793CDFEea28ec7CF2c9cf9ace47fb51AC400Ebf', Decimal('1.373850213'))
('0x7259D1438F74806eAC4C8c7838E7F530c32c20D7', Decimal('1.372653437'))
('0x45eBc74135838fAd9ADaf023c7C3939c334CeC6d', Decimal('1.362206804'))
('0x6EAe8D808a939C6AC0EdD4439DE38455ACD076F0', Decimal('1.361550939'))
('0xa8B58501e273636A2762E0F8259b955ad0A987B5', Decimal('1.35710039900003863'))
('0x479A696838B9df68C11aD4E908f0A32619b2Eb20', Decimal('1.353441787'))
('0x7F9636871945256444f6A466179e45d65649622D', Decimal('1.347532962'))
('0xaF1f9a7dC7b3F756fE47f4B944a704A1B1A877B4', Decimal('1.341600208'))
('0x87c6E5225d15F47496f0EA960997F5463e0A911D', Decimal('1.33537'))
('0x0e78A0cF0A8C85976faE281711B2df39fF679787', Decimal('1.332016729'))
('0x08EBf054f286aC8f13C26Bba349F9b93a1B6a884', Decimal('1.330223958'))
('0xC5ED37A781ad5BC8669f738cfA8f148Ad972a5fC', Decimal('1.32279'))
('0x1fC9F986Df347223789c44Bad9b7B007109B89f4', Decimal('1.322400912'))
('0xbC36Fb0cC5b035dB7755B572975015470f59f3E9', Decimal('1.321229656'))
('0xd223Ea8A9Aab5a59fBb4e1A2072B5fa00AB1DD21', Decimal('1.311317352'))
('0x67a8204B0068e90f8212957cdb79E6ED9BEa49B5', Decimal('1.309050889'))
('0x21D017b7F84b967b9fA62E38F6c7BB5Eed3Ee2Fe', Decimal('1.305623364'))
('0xff51E1Cd38DB056EFB9172AcAbec8d682E7dbB9d', Decimal('1.304707518'))
('0x69fAdAf6bC3e958bC6693fc4AFD1368E3938c149', Decimal('1.297750895'))
('0x53483758214BC6bAED00Eca32636F4839241aE4c', Decimal('1.296450201'))
('0x038b1Db964f42b278e3Aa44cEfc21fF7ebaca700', Decimal('1.296167109'))
('0x411C40eC3249aE601c06832Bb6633F1f69c2C2A1', Decimal('1.293400892'))
('0x15044AE7479Af796Cf8359FE5e5DDB9d45F4D245', Decimal('1.2900002'))
('0x08c648E9b1FFE751b590712B5f8F5BfFC4835DDF', Decimal('1.28916051'))
('0x758Db2f057028b0de707FA6Cc855DA51B61a44Ea', Decimal('1.283735366'))
('0x10C193bD7f094ecC4E38dC2B8e669fd73Ab95Cb9', Decimal('1.277100198'))
('0x5bFaa0FA2c26b132078D93A96d67C4eE7bE531Aa', Decimal('1.274550879'))
('0xF85Ab4CeaE9694b8410c5dBB07B8216f5f8b92FE', Decimal('1.26650087'))
('0x17AB15791d7Ec515E540389651553899D75599C1', Decimal('1.2602704'))
('0x7AaAC83509AC8b1D7fe40fc2EC6b64996c3b9448', Decimal('1.257750195'))
('0x39a8714f1Bf62C830c9f9329031e348EA3Aa261b', Decimal('1.255286255'))
('0x2065CB45fdD16552089cE5f92eC9E74a6f88B2eC', Decimal('1.248449379'))
('0x2Cd2e85310A4FbB7F296c3d0d1CeE07B191239EB', Decimal('1.24344'))
('0xa54fe721836e8e121fe54c139D892ECe2dA1687A', Decimal('1.241752577'))
('0x63976b99038A96795F62B02635C915D6adE43Bf6', Decimal('1.231950191'))
('0x41dA5A93a93d3197d098798300E47ff381D1AE21', Decimal('1.22758'))
('0x32c25C286e7d84e47f80008906a6F0Fc5E4618D2', Decimal('1.225522858'))
('0xe27Fb29d6a0F6b23536ae828a53dC084B5bE7a4A', Decimal('1.225250845'))
('0x4348a9580ACC7815145c304eAC40497a7738A309', Decimal('1.220664376'))
('0x6FEA88A58B626e4744CD3462aE7D98F5840F6cd4', Decimal('1.2203524'))
('0x14159CeB6dB80E396e87554416721d81AB8Fc659', Decimal('1.219050189'))
('0xCA007041D5106f089C7cdd1430eCc35ABB10652A', Decimal('1.218797814'))
('0x71E0152967c2d18469CEFF9dCdA2411E0af1B5D2', Decimal('1.21445021'))
('0xCddB36aCB8c9FBa074BF824eDFEde05d3a3EC221', Decimal('1.213148045'))
('0x97CbFc02F5C11140c924B65BD9C2Cc378EcedF0e', Decimal('1.206150187'))
('0x05a8a2FA470eB23FF780f344F38aA3Aa350C23A3', Decimal('1.204788657'))
('0x085B406C4Eb4242D81FB794dB27459D1AB15D25B', Decimal('1.203266774'))
('0xB0D4c005c5D2783Bdfe2712E70022bBAB708B41a', Decimal('1.20150077'))
('0xA1b1b6B4A92802AD3EBE6D5c3516d2dE139c7eDe', Decimal('1.201429828'))
('0xFedA19e3fD7190d9b7d5c6FFb0ECA8f10bE7F1B4', Decimal('1.2'))
('0x64736068DFA86EED3756D91f85C8459bFba8E42E', Decimal('1.1994'))
('0x288923BD91be164496e5378eE484F0E4c6C16ED6', Decimal('1.199358978'))
('0x3C64b670108AbEA18C233c106a4cc86C27b8c8c6', Decimal('1.198155502'))
('0x1415a8465cA60573F62bbbf4A67f987C10d579a4', Decimal('1.197692058'))
('0x3FA6576610CAC6C68E88eE68DE07B104c9524fda', Decimal('1.196763079131288422'))
('0x3C420C5BEffBdd36dcd8C4afD4f759DA4D0fEe91', Decimal('1.182322163'))
('0xcB449C79125F810E21a10955b7F9F135D1603Ab4', Decimal('1.181799735'))
('0xd378AdE2Da0aB802FF2D150222C89C1D8e2B346f', Decimal('1.1814963'))
('0x2B08aC149A8Af240Ba2d893e963D8251B4523758', Decimal('1.179664916'))
('0x74EA113062D3ea97b97c91ee90A883488D9ADE09', Decimal('1.177322207'))
('0x049d38295A5094a9DEb460D288FE865912d52E91', Decimal('1.176416233'))
('0x1632912353aF87c0953e9E08b6d268CA10383974', Decimal('1.17458181818181813'))
('0x01508625d812844b89517BA2f958522B8c254582', Decimal('1.173703631138976'))
('0x0C5840Deaf8f874C2FC7aFe8DB76E1036249833F', Decimal('1.173369354'))
('0x9c2bf82544c5486aeEBcdCbE48119BEC48F707c8', Decimal('1.171686166'))
('0x2aA85d5Ac98c6a8f9eB31ba62F6BBfeEFB54e0aB', Decimal('1.169839322'))
('0x919abdD9968a04a62D222Da21064779C09c6dE12', Decimal('1.1666666666666667'))
('0x715e1A37272978E2781D30D901D2A02408987360', Decimal('1.1586379833333332'))
('0x7a24c5771Be33efc9c220dE6dDB89B820517DB4B', Decimal('1.158550799'))
('0xeDbF5f903Ac31e2cD4aad12acF7a4Ac4C4c19101', Decimal('1.157200636'))
('0xd285e72FE1810FBd738A8824ee6Cc0943901C717', Decimal('1.157100798'))
('0xA6F19aCD59d325Ac39378395381f837b394D2562', Decimal('1.152613179'))
('0x385033Ae8f7a48728bc913BD2082958922A62375', Decimal('1.150516407'))
('0x073AD842906753600E3e21290742f65936A35b5e', Decimal('1.1499999999999999'))
('0xbccE488417C43753FBD7A844643124a5DAFDBa4A', Decimal('1.149754045'))
('0xC630AB2012f2fd8A43bD785D71742E3b44361731', Decimal('1.14705791474637'))
('0x94d072E65943382a6Ae84672A7ab4139a657E5Fc', Decimal('1.145131199'))
('0x1f1F899C475383059504637535b90cC215b5Eaea', Decimal('1.143939279'))
('0xE5214896d68569Aa86263911D5C2b22dEb183B8B', Decimal('1.142600788'))
('0x4845A598feafe0b4975259F44823eF6B4BE8b5f5', Decimal('1.142600788'))
('0x1bCd2B667eb31a48d7a88CEa6Ea26852736eDe5c', Decimal('1.142600788'))
('0x93bC378A9100B86ac147cc453fC3a3fD974B5099', Decimal('1.131262811'))
('0xE54d6A401c244E458a81675e86a18DC551F2113e', Decimal('1.128750175'))
('0x26282729c47fa2Fc49F7145e708a9A922E08bA03', Decimal('1.128100778'))
('0x855f50e61115D6039E7bD02394268264A7CFb960', Decimal('1.12568312'))
('0x7BDdE2f2fe55e8dC83090006CebfdAa1D013F82f', Decimal('1.118056757'))
('0x969cd09E4D09116cC3D8132980e4431367e2E5e7', Decimal('1.117051946'))
('0x9C8a26e5e9b486daeA7Bb913648859D8E42b13e6', Decimal('1.116742765'))
('0xf07844E31f793d7536BC546383a064FE295154fb', Decimal('1.115850173'))
('0x39A046438c409726967132d6eA9eAB2af732Afe8', Decimal('1.113595837'))
('0x1Cac5269BA042AC89118D4CEaaB62a166DDaddBD', Decimal('1.11214228'))
('0x5500e885ce0E0AbeaaCAfE46A5C3B208eAC555bC', Decimal('1.108800744'))
('0x60631b454b9695edd1C526CE26E81206Cd3f87A6', Decimal('1.10843052'))
('0x0be4d2A2383e32cf2A37daba32C85F7A5665B3ab', Decimal('1.10693867'))
('0xC03b32B784691300A6BF4df396F2fb2806714890', Decimal('1.1'))
('0x53778f0384b00b3ebD67aBEe282E9928E0Db0cf9', Decimal('1.1'))
('0xBD901282A694D08Cb5B5C80AB26C1E32aF523179', Decimal('1.099424409'))
('0x40C01B65152c62DC8E956823dB71a9ccc58232b5', Decimal('1.098278'))
('0xa59cBcB8A297374F0737f49e8eCD5242D277028a', Decimal('1.098'))
